Price,Bids++,Asks++,Bid_Depth,Ask_Depth,Min_Bid_Ask,Selector_MCV,ln0_MCV,Bid_Surplus,Ask_Surplus,Abs_Delta,Check_on_Delta,S_Delta,Selector_MCI,MCV,Cliff_Value,Slack,Is_MCV_Tie,Is_Min_Delta,Clearing_Price
141,64,106,95427,6721,6721,0,0,88706,0,88706,0,0,0,55940,0,49219,0,0,497
142,72,102,95363,6823,6823,0,0,88540,0,88540,0,0,0,55940,0,49117,0,0,497
143,62,115,95291,6938,6938,0,0,88353,0,88353,0,0,0,55940,0,49002,0,0,497
144,59,113,95229,7051,7051,0,0,88178,0,88178,0,0,0,55940,0,48889,0,0,497
145,63,100,95170,7151,7151,0,0,88019,0,88019,0,0,0,55940,0,48789,0,0,497
146,64,106,95107,7257,7257,0,0,87850,0,87850,0,0,0,55940,0,48683,0,0,497
147,70,105,95043,7362,7362,0,0,87681,0,87681,0,0,0,55940,0,48578,0,0,497
148,68,109,94973,7471,7471,0,0,87502,0,87502,0,0,0,55940,0,48469,0,0,497
149,72,102,94905,7573,7573,0,0,87332,0,87332,0,0,0,55940,0,48367,0,0,497
150,71,100,94833,7673,7673,0,0,87160,0,87160,0,0,0,55940,0,48267,0,0,497
151,67,117,94762,7790,7790,0,0,86972,0,86972,0,0,0,55940,0,48150,0,0,497
152,74,118,94695,7908,7908,0,0,86787,0,86787,0,0,0,55940,0,48032,0,0,497
153,63,116,94621,8024,8024,0,0,86597,0,86597,0,0,0,55940,0,47916,0,0,497
154,61,120,94558,8144,8144,0,0,86414,0,86414,0,0,0,55940,0,47796,0,0,497
155,63,114,94497,8258,8258,0,0,86239,0,86239,0,0,0,55940,0,47682,0,0,497
156,73,115,94434,8373,8373,0,0,86061,0,86061,0,0,0,55940,0,47567,0,0,497
157,69,115,94361,8488,8488,0,0,85873,0,85873,0,0,0,55940,0,47452,0,0,497
158,64,108,94292,8596,8596,0,0,85696,0,85696,0,0,0,55940,0,47344,0,0,497
159,70,108,94228,8704,8704,0,0,85524,0,85524,0,0,0,55940,0,47236,0,0,497
160,65,102,94158,8806,8806,0,0,85352,0,85352,0,0,0,55940,0,47134,0,0,497
161,74,113,94093,8919,8919,0,0,85174,0,85174,0,0,0,55940,0,47021,0,0,497
162,70,104,94019,9023,9023,0,0,84996,0,84996,0,0,0,55940,0,46917,0,0,497
163,69,103,93949,9126,9126,0,0,84823,0,84823,0,0,0,55940,0,46814,0,0,497
164,68,112,93880,9238,9238,0,0,84642,0,84642,0,0,0,55940,0,46702,0,0,497
165,74,108,93812,9346,9346,0,0,84466,0,84466,0,0,0,55940,0,46594,0,0,497
166,70,103,93738,9449,9449,0,0,84289,0,84289,0,0,0,55940,0,46491,0,0,497
167,65,119,93668,9568,9568,0,0,84100,0,84100,0,0,0,55940,0,46372,0,0,497
168,66,121,93603,9689,9689,0,0,83914,0,83914,0,0,0,55940,0,46251,0,0,497
169,81,103,93537,9792,9792,0,0,83745,0,83745,0,0,0,55940,0,46148,0,0,497
170,81,99,93456,9891,9891,0,0,83565,0,83565,0,0,0,55940,0,46049,0,0,497
171,77,108,93375,9999,9999,0,0,83376,0,83376,0,0,0,55940,0,45941,0,0,497
172,70,120,93298,10119,10119,0,0,83179,0,83179,0,0,0,55940,0,45821,0,0,497
173,83,122,93228,10241,10241,0,0,82987,0,82987,0,0,0,55940,0,45699,0,0,497
174,79,103,93145,10344,10344,0,0,82801,0,82801,0,0,0,55940,0,45596,0,0,497
175,79,121,93066,10465,10465,0,0,82601,0,82601,0,0,0,55940,0,45475,0,0,497
176,74,103,92987,10568,10568,0,0,82419,0,82419,0,0,0,55940,0,45372,0,0,497
177,71,111,92913,10679,10679,0,0,82234,0,82234,0,0,0,55940,0,45261,0,0,497
178,68,128,92842,10807,10807,0,0,82035,0,82035,0,0,0,55940,0,45133,0,0,497
179,83,106,92774,10913,10913,0,0,81861,0,81861,0,0,0,55940,0,45027,0,0,497
180,75,105,92691,11018,11018,0,0,81673,0,81673,0,0,0,55940,0,44922,0,0,497
181,71,113,92616,11131,11131,0,0,81485,0,81485,0,0,0,55940,0,44809,0,0,497
182,73,118,92545,11249,11249,0,0,81296,0,81296,0,0,0,55940,0,44691,0,0,497
183,78,127,92472,11376,11376,0,0,81096,0,81096,0,0,0,55940,0,44564,0,0,497
184,71,129,92394,11505,11505,0,0,80889,0,80889,0,0,0,55940,0,44435,0,0,497
185,84,104,92323,11609,11609,0,0,80714,0,80714,0,0,0,55940,0,44331,0,0,497
186,83,106,92239,11715,11715,0,0,80524,0,80524,0,0,0,55940,0,44225,0,0,497
187,82,125,92156,11840,11840,0,0,80316,0,80316,0,0,0,55940,0,44100,0,0,497
188,77,110,92074,11950,11950,0,0,80124,0,80124,0,0,0,55940,0,43990,0,0,497
189,81,128,91997,12078,12078,0,0,79919,0,79919,0,0,0,55940,0,43862,0,0,497
190,80,122,91916,12200,12200,0,0,79716,0,79716,0,0,0,55940,0,43740,0,0,497
191,82,107,91836,12307,12307,0,0,79529,0,79529,0,0,0,55940,0,43633,0,0,497
192,71,127,91754,12434,12434,0,0,79320,0,79320,0,0,0,55940,0,43506,0,0,497
193,78,109,91683,12543,12543,0,0,79140,0,79140,0,0,0,55940,0,43397,0,0,497
194,71,116,91605,12659,12659,0,0,78946,0,78946,0,0,0,55940,0,43281,0,0,497
195,80,120,91534,12779,12779,0,0,78755,0,78755,0,0,0,55940,0,43161,0,0,497
196,77,119,91454,12898,12898,0,0,78556,0,78556,0,0,0,55940,0,43042,0,0,497
197,74,125,91377,13023,13023,0,0,78354,0,78354,0,0,0,55940,0,42917,0,0,497
198,73,124,91303,13147,13147,0,0,78156,0,78156,0,0,0,55940,0,42793,0,0,497
199,83,134,91230,13281,13281,0,0,77949,0,77949,0,0,0,55940,0,42659,0,0,497
200,75,134,91147,13415,13415,0,0,77732,0,77732,0,0,0,55940,0,42525,0,0,497
201,90,121,91072,13536,13536,0,0,77536,0,77536,0,0,0,55940,0,42404,0,0,497
202,84,109,90982,13645,13645,0,0,77337,0,77337,0,0,0,55940,0,42295,0,0,497
203,79,127,90898,13772,13772,0,0,77126,0,77126,0,0,0,55940,0,42168,0,0,497
204,85,135,90819,13907,13907,0,0,76912,0,76912,0,0,0,55940,0,42033,0,0,497
205,74,116,90734,14023,14023,0,0,76711,0,76711,0,0,0,55940,0,41917,0,0,497
206,92,121,90660,14144,14144,0,0,76516,0,76516,0,0,0,55940,0,41796,0,0,497
207,83,120,90568,14264,14264,0,0,76304,0,76304,0,0,0,55940,0,41676,0,0,497
208,90,109,90485,14373,14373,0,0,76112,0,76112,0,0,0,55940,0,41567,0,0,497
209,76,128,90395,14501,14501,0,0,75894,0,75894,0,0,0,55940,0,41439,0,0,497
210,84,118,90319,14619,14619,0,0,75700,0,75700,0,0,0,55940,0,41321,0,0,497
211,85,131,90235,14750,14750,0,0,75485,0,75485,0,0,0,55940,0,41190,0,0,497
212,94,133,90150,14883,14883,0,0,75267,0,75267,0,0,0,55940,0,41057,0,0,497
213,87,133,90056,15016,15016,0,0,75040,0,75040,0,0,0,55940,0,40924,0,0,497
214,85,121,89969,15137,15137,0,0,74832,0,74832,0,0,0,55940,0,40803,0,0,497
215,81,119,89884,15256,15256,0,0,74628,0,74628,0,0,0,55940,0,40684,0,0,497
216,83,132,89803,15388,15388,0,0,74415,0,74415,0,0,0,55940,0,40552,0,0,497
217,87,134,89720,15522,15522,0,0,74198,0,74198,0,0,0,55940,0,40418,0,0,497
218,85,125,89633,15647,15647,0,0,73986,0,73986,0,0,0,55940,0,40293,0,0,497
219,77,137,89548,15784,15784,0,0,73764,0,73764,0,0,0,55940,0,40156,0,0,497
220,94,115,89471,15899,15899,0,0,73572,0,73572,0,0,0,55940,0,40041,0,0,497
221,96,137,89377,16036,16036,0,0,73341,0,73341,0,0,0,55940,0,39904,0,0,497
222,80,114,89281,16150,16150,0,0,73131,0,73131,0,0,0,55940,0,39790,0,0,497
223,89,116,89201,16266,16266,0,0,72935,0,72935,0,0,0,55940,0,39674,0,0,497
224,80,127,89112,16393,16393,0,0,72719,0,72719,0,0,0,55940,0,39547,0,0,497
225,92,113,89032,16506,16506,0,0,72526,0,72526,0,0,0,55940,0,39434,0,0,497
226,84,113,88940,16619,16619,0,0,72321,0,72321,0,0,0,55940,0,39321,0,0,497
227,93,112,88856,16731,16731,0,0,72125,0,72125,0,0,0,55940,0,39209,0,0,497
228,94,125,88763,16856,16856,0,0,71907,0,71907,0,0,0,55940,0,39084,0,0,497
229,96,136,88669,16992,16992,0,0,71677,0,71677,0,0,0,55940,0,38948,0,0,497
230,82,113,88573,17105,17105,0,0,71468,0,71468,0,0,0,55940,0,38835,0,0,497
231,99,133,88491,17238,17238,0,0,71253,0,71253,0,0,0,55940,0,38702,0,0,497
232,85,138,88392,17376,17376,0,0,71016,0,71016,0,0,0,55940,0,38564,0,0,497
233,81,118,88307,17494,17494,0,0,70813,0,70813,0,0,0,55940,0,38446,0,0,497
234,92,118,88226,17612,17612,0,0,70614,0,70614,0,0,0,55940,0,38328,0,0,497
235,89,140,88134,17752,17752,0,0,70382,0,70382,0,0,0,55940,0,38188,0,0,497
236,99,139,88045,17891,17891,0,0,70154,0,70154,0,0,0,55940,0,38049,0,0,497
237,99,131,87946,18022,18022,0,0,69924,0,69924,0,0,0,55940,0,37918,0,0,497
238,88,140,87847,18162,18162,0,0,69685,0,69685,0,0,0,55940,0,37778,0,0,497
239,103,117,87759,18279,18279,0,0,69480,0,69480,0,0,0,55940,0,37661,0,0,497
240,88,127,87656,18406,18406,0,0,69250,0,69250,0,0,0,55940,0,37534,0,0,497
241,93,138,87568,18544,18544,0,0,69024,0,69024,0,0,0,55940,0,37396,0,0,497
242,88,123,87475,18667,18667,0,0,68808,0,68808,0,0,0,55940,0,37273,0,0,497
243,104,139,87387,18806,18806,0,0,68581,0,68581,0,0,0,55940,0,37134,0,0,497
244,86,131,87283,18937,18937,0,0,68346,0,68346,0,0,0,55940,0,37003,0,0,497
245,84,139,87197,19076,19076,0,0,68121,0,68121,0,0,0,55940,0,36864,0,0,497
246,93,130,87113,19206,19206,0,0,67907,0,67907,0,0,0,55940,0,36734,0,0,497
247,106,128,87020,19334,19334,0,0,67686,0,67686,0,0,0,55940,0,36606,0,0,497
248,104,123,86914,19457,19457,0,0,67457,0,67457,0,0,0,55940,0,36483,0,0,497
249,101,123,86810,19580,19580,0,0,67230,0,67230,0,0,0,55940,0,36360,0,0,497
250,105,140,86709,19720,19720,0,0,66989,0,66989,0,0,0,55940,0,36220,0,0,497
251,105,121,86604,19841,19841,0,0,66763,0,66763,0,0,0,55940,0,36099,0,0,497
252,97,120,86499,19961,19961,0,0,66538,0,66538,0,0,0,55940,0,35979,0,0,497
253,92,123,86402,20084,20084,0,0,66318,0,66318,0,0,0,55940,0,35856,0,0,497
254,103,123,86310,20207,20207,0,0,66103,0,66103,0,0,0,55940,0,35733,0,0,497
255,101,144,86207,20351,20351,0,0,65856,0,65856,0,0,0,55940,0,35589,0,0,497
256,94,131,86106,20482,20482,0,0,65624,0,65624,0,0,0,55940,0,35458,0,0,497
257,88,150,86012,20632,20632,0,0,65380,0,65380,0,0,0,55940,0,35308,0,0,497
258,104,123,85924,20755,20755,0,0,65169,0,65169,0,0,0,55940,0,35185,0,0,497
259,93,139,85820,20894,20894,0,0,64926,0,64926,0,0,0,55940,0,35046,0,0,497
260,109,133,85727,21027,21027,0,0,64700,0,64700,0,0,0,55940,0,34913,0,0,497
261,93,131,85618,21158,21158,0,0,64460,0,64460,0,0,0,55940,0,34782,0,0,497
262,90,147,85525,21305,21305,0,0,64220,0,64220,0,0,0,55940,0,34635,0,0,497
263,107,151,85435,21456,21456,0,0,63979,0,63979,0,0,0,55940,0,34484,0,0,497
264,91,148,85328,21604,21604,0,0,63724,0,63724,0,0,0,55940,0,34336,0,0,497
265,92,126,85237,21730,21730,0,0,63507,0,63507,0,0,0,55940,0,34210,0,0,497
266,103,127,85145,21857,21857,0,0,63288,0,63288,0,0,0,55940,0,34083,0,0,497
267,109,141,85042,21998,21998,0,0,63044,0,63044,0,0,0,55940,0,33942,0,0,497
268,93,129,84933,22127,22127,0,0,62806,0,62806,0,0,0,55940,0,33813,0,0,497
269,96,144,84840,22271,22271,0,0,62569,0,62569,0,0,0,55940,0,33669,0,0,497
270,108,139,84744,22410,22410,0,0,62334,0,62334,0,0,0,55940,0,33530,0,0,497
271,113,139,84636,22549,22549,0,0,62087,0,62087,0,0,0,55940,0,33391,0,0,497
272,102,148,84523,22697,22697,0,0,61826,0,61826,0,0,0,55940,0,33243,0,0,497
273,93,144,84421,22841,22841,0,0,61580,0,61580,0,0,0,55940,0,33099,0,0,497
274,90,122,84328,22963,22963,0,0,61365,0,61365,0,0,0,55940,0,32977,0,0,497
275,96,123,84238,23086,23086,0,0,61152,0,61152,0,0,0,55940,0,32854,0,0,497
276,94,141,84142,23227,23227,0,0,60915,0,60915,0,0,0,55940,0,32713,0,0,497
277,108,138,84048,23365,23365,0,0,60683,0,60683,0,0,0,55940,0,32575,0,0,497
278,94,130,83940,23495,23495,0,0,60445,0,60445,0,0,0,55940,0,32445,0,0,497
279,104,136,83846,23631,23631,0,0,60215,0,60215,0,0,0,55940,0,32309,0,0,497
280,109,147,83742,23778,23778,0,0,59964,0,59964,0,0,0,55940,0,32162,0,0,497
281,106,150,83633,23928,23928,0,0,59705,0,59705,0,0,0,55940,0,32012,0,0,497
282,97,141,83527,24069,24069,0,0,59458,0,59458,0,0,0,55940,0,31871,0,0,497
283,112,135,83430,24204,24204,0,0,59226,0,59226,0,0,0,55940,0,31736,0,0,497
284,111,132,83318,24336,24336,0,0,58982,0,58982,0,0,0,55940,0,31604,0,0,497
285,111,140,83207,24476,24476,0,0,58731,0,58731,0,0,0,55940,0,31464,0,0,497
286,96,134,83096,24610,24610,0,0,58486,0,58486,0,0,0,55940,0,31330,0,0,497
287,96,142,83000,24752,24752,0,0,58248,0,58248,0,0,0,55940,0,31188,0,0,497
288,117,146,82904,24898,24898,0,0,58006,0,58006,0,0,0,55940,0,31042,0,0,497
289,104,126,82787,25024,25024,0,0,57763,0,57763,0,0,0,55940,0,30916,0,0,497
290,102,124,82683,25148,25148,0,0,57535,0,57535,0,0,0,55940,0,30792,0,0,497
291,107,131,82581,25279,25279,0,0,57302,0,57302,0,0,0,55940,0,30661,0,0,497
292,111,154,82474,25433,25433,0,0,57041,0,57041,0,0,0,55940,0,30507,0,0,497
293,119,146,82363,25579,25579,0,0,56784,0,56784,0,0,0,55940,0,30361,0,0,497
294,102,130,82244,25709,25709,0,0,56535,0,56535,0,0,0,55940,0,30231,0,0,497
295,119,155,82142,25864,25864,0,0,56278,0,56278,0,0,0,55940,0,30076,0,0,497
296,96,141,82023,26005,26005,0,0,56018,0,56018,0,0,0,55940,0,29935,0,0,497
297,110,141,81927,26146,26146,0,0,55781,0,55781,0,0,0,55940,0,29794,0,0,497
298,112,157,81817,26303,26303,0,0,55514,0,55514,0,0,0,55940,0,29637,0,0,497
299,99,127,81705,26430,26430,0,0,55275,0,55275,0,0,0,55940,0,29510,0,0,497
300,100,133,81606,26563,26563,0,0,55043,0,55043,0,0,0,55940,0,29377,0,0,497
301,108,145,81506,26708,26708,0,0,54798,0,54798,0,0,0,55940,0,29232,0,0,497
302,122,132,81398,26840,26840,0,0,54558,0,54558,0,0,0,55940,0,29100,0,0,497
303,113,149,81276,26989,26989,0,0,54287,0,54287,0,0,0,55940,0,28951,0,0,497
304,122,133,81163,27122,27122,0,0,54041,0,54041,0,0,0,55940,0,28818,0,0,497
305,119,129,81041,27251,27251,0,0,53790,0,53790,0,0,0,55940,0,28689,0,0,497
306,110,133,80922,27384,27384,0,0,53538,0,53538,0,0,0,55940,0,28556,0,0,497
307,119,141,80812,27525,27525,0,0,53287,0,53287,0,0,0,55940,0,28415,0,0,497
308,99,132,80693,27657,27657,0,0,53036,0,53036,0,0,0,55940,0,28283,0,0,497
309,101,131,80594,27788,27788,0,0,52806,0,52806,0,0,0,55940,0,28152,0,0,497
310,121,156,80493,27944,27944,0,0,52549,0,52549,0,0,0,55940,0,27996,0,0,497
311,120,138,80372,28082,28082,0,0,52290,0,52290,0,0,0,55940,0,27858,0,0,497
312,105,139,80252,28221,28221,0,0,52031,0,52031,0,0,0,55940,0,27719,0,0,497
313,114,129,80147,28350,28350,0,0,51797,0,51797,0,0,0,55940,0,27590,0,0,497
314,116,140,80033,28490,28490,0,0,51543,0,51543,0,0,0,55940,0,27450,0,0,497
315,123,137,79917,28627,28627,0,0,51290,0,51290,0,0,0,55940,0,27313,0,0,497
316,116,149,79794,28776,28776,0,0,51018,0,51018,0,0,0,55940,0,27164,0,0,497
317,111,135,79678,28911,28911,0,0,50767,0,50767,0,0,0,55940,0,27029,0,0,497
318,111,159,79567,29070,29070,0,0,50497,0,50497,0,0,0,55940,0,26870,0,0,497
319,112,160,79456,29230,29230,0,0,50226,0,50226,0,0,0,55940,0,26710,0,0,497
320,119,131,79344,29361,29361,0,0,49983,0,49983,0,0,0,55940,0,26579,0,0,497
321,125,132,79225,29493,29493,0,0,49732,0,49732,0,0,0,55940,0,26447,0,0,497
322,114,132,79100,29625,29625,0,0,49475,0,49475,0,0,0,55940,0,26315,0,0,497
323,108,150,78986,29775,29775,0,0,49211,0,49211,0,0,0,55940,0,26165,0,0,497
324,108,133,78878,29908,29908,0,0,48970,0,48970,0,0,0,55940,0,26032,0,0,497
325,123,158,78770,30066,30066,0,0,48704,0,48704,0,0,0,55940,0,25874,0,0,497
326,125,155,78647,30221,30221,0,0,48426,0,48426,0,0,0,55940,0,25719,0,0,497
327,105,158,78522,30379,30379,0,0,48143,0,48143,0,0,0,55940,0,25561,0,0,497
328,104,147,78417,30526,30526,0,0,47891,0,47891,0,0,0,55940,0,25414,0,0,497
329,120,164,78313,30690,30690,0,0,47623,0,47623,0,0,0,55940,0,25250,0,0,497
330,107,131,78193,30821,30821,0,0,47372,0,47372,0,0,0,55940,0,25119,0,0,497
331,126,143,78086,30964,30964,0,0,47122,0,47122,0,0,0,55940,0,24976,0,0,497
332,112,141,77960,31105,31105,0,0,46855,0,46855,0,0,0,55940,0,24835,0,0,497
333,108,163,77848,31268,31268,0,0,46580,0,46580,0,0,0,55940,0,24672,0,0,497
334,130,150,77740,31418,31418,0,0,46322,0,46322,0,0,0,55940,0,24522,0,0,497
335,109,158,77610,31576,31576,0,0,46034,0,46034,0,0,0,55940,0,24364,0,0,497
336,112,136,77501,31712,31712,0,0,45789,0,45789,0,0,0,55940,0,24228,0,0,497
337,109,164,77389,31876,31876,0,0,45513,0,45513,0,0,0,55940,0,24064,0,0,497
338,108,148,77280,32024,32024,0,0,45256,0,45256,0,0,0,55940,0,23916,0,0,497
339,106,148,77172,32172,32172,0,0,45000,0,45000,0,0,0,55940,0,23768,0,0,497
340,107,165,77066,32337,32337,0,0,44729,0,44729,0,0,0,55940,0,23603,0,0,497
341,110,144,76959,32481,32481,0,0,44478,0,44478,0,0,0,55940,0,23459,0,0,497
342,107,144,76849,32625,32625,0,0,44224,0,44224,0,0,0,55940,0,23315,0,0,497
343,123,151,76742,32776,32776,0,0,43966,0,43966,0,0,0,55940,0,23164,0,0,497
344,126,135,76619,32911,32911,0,0,43708,0,43708,0,0,0,55940,0,23029,0,0,497
345,118,142,76493,33053,33053,0,0,43440,0,43440,0,0,0,55940,0,22887,0,0,497
346,116,138,76375,33191,33191,0,0,43184,0,43184,0,0,0,55940,0,22749,0,0,497
347,121,134,76259,33325,33325,0,0,42934,0,42934,0,0,0,55940,0,22615,0,0,497
348,132,162,76138,33487,33487,0,0,42651,0,42651,0,0,0,55940,0,22453,0,0,497
349,132,152,76006,33639,33639,0,0,42367,0,42367,0,0,0,55940,0,22301,0,0,497
350,109,144,75874,33783,33783,0,0,42091,0,42091,0,0,0,55940,0,22157,0,0,497
351,113,146,75765,33929,33929,0,0,41836,0,41836,0,0,0,55940,0,22011,0,0,497
352,115,147,75652,34076,34076,0,0,41576,0,41576,0,0,0,55940,0,21864,0,0,497
353,115,154,75537,34230,34230,0,0,41307,0,41307,0,0,0,55940,0,21710,0,0,497
354,125,165,75422,34395,34395,0,0,41027,0,41027,0,0,0,55940,0,21545,0,0,497
355,121,165,75297,34560,34560,0,0,40737,0,40737,0,0,0,55940,0,21380,0,0,497
356,110,146,75176,34706,34706,0,0,40470,0,40470,0,0,0,55940,0,21234,0,0,497
357,120,143,75066,34849,34849,0,0,40217,0,40217,0,0,0,55940,0,21091,0,0,497
358,124,148,74946,34997,34997,0,0,39949,0,39949,0,0,0,55940,0,20943,0,0,497
359,112,152,74822,35149,35149,0,0,39673,0,39673,0,0,0,55940,0,20791,0,0,497
360,134,148,74710,35297,35297,0,0,39413,0,39413,0,0,0,55940,0,20643,0,0,497
